Date,Product_ID,Product_Name,Category,Units_Sold,Selling_Price,Current_Stock,Supplier_Lead_Time,Day_Of_Week,Month,Season,Festival,Weekend
2025-11-18,P013,Coffee,Beverages,13,250,361,8,Tuesday,11,Festival,Yes,No
2025-11-18,P014,Toothpaste,Personal Care,35,90,342,8,Tuesday,11,Festival,Yes,No
2025-11-18,P015,Instant Noodles,Food,31,35,454,9,Tuesday,11,Festival,Yes,No
2025-11-19,P001,Rice 5kg,Grocery,49,450,228,10,Wednesday,11,Festival,Yes,No
2025-11-19,P002,Sugar 1kg,Grocery,43,55,97,4,Wednesday,11,Festival,Yes,No
2025-11-19,P003,Tea Pack,Beverages,14,120,388,7,Wednesday,11,Festival,Yes,No
2025-11-19,P004,Cooking Oil,Grocery,54,180,461,9,Wednesday,11,Festival,Yes,No
2025-11-19,P005,Biscuits,Snacks,15,20,206,6,Wednesday,11,Festival,Yes,No
2025-11-19,P006,Milk,Dairy,22,30,68,7,Wednesday,11,Festival,Yes,No
2025-11-19,P007,Shampoo,Personal Care,34,180,116,9,Wednesday,11,Festival,Yes,No
2025-11-19,P008,Soap,Personal Care,28,40,108,10,Wednesday,11,Festival,Yes,No
2025-11-19,P009,Cold Drink,Beverages,26,50,231,7,Wednesday,11,Festival,Yes,No
2025-11-19,P010,Chips,Snacks,23,25,162,2,Wednesday,11,Festival,Yes,No
2025-11-19,P011,Detergent,Household,26,220,160,9,Wednesday,11,Festival,Yes,No
2025-11-19,P012,Flour,Grocery,56,60,52,3,Wednesday,11,Festival,Yes,No
2025-11-19,P013,Coffee,Beverages,15,250,198,5,Wednesday,11,Festival,Yes,No
2025-11-19,P014,Toothpaste,Personal Care,20,90,463,2,Wednesday,11,Festival,Yes,No
2025-11-19,P015,Instant Noodles,Food,32,35,318,10,Wednesday,11,Festival,Yes,No
2025-11-20,P001,Rice 5kg,Grocery,36,450,169,9,Thursday,11,Festival,Yes,No
2025-11-20,P002,Sugar 1kg,Grocery,49,55,159,7,Thursday,11,Festival,Yes,No
2025-11-20,P003,Tea Pack,Beverages,22,120,442,3,Thursday,11,Festival,Yes,No
2025-11-20,P004,Cooking Oil,Grocery,41,180,431,3,Thursday,11,Festival,Yes,No
2025-11-20,P005,Biscuits,Snacks,12,20,100,10,Thursday,11,Festival,Yes,No
2025-11-20,P006,Milk,Dairy,26,30,324,3,Thursday,11,Festival,Yes,No
2025-11-20,P007,Shampoo,Personal Care,28,180,439,3,Thursday,11,Festival,Yes,No
2025-11-20,P008,Soap,Personal Care,33,40,332,9,Thursday,11,Festival,Yes,No
2025-11-20,P009,Cold Drink,Beverages,26,50,380,2,Thursday,11,Festival,Yes,No
2025-11-20,P010,Chips,Snacks,24,25,491,7,Thursday,11,Festival,Yes,No
2025-11-20,P011,Detergent,Household,14,220,420,4,Thursday,11,Festival,Yes,No
2025-11-20,P012,Flour,Grocery,53,60,156,3,Thursday,11,Festival,Yes,No
2025-11-20,P013,Coffee,Beverages,20,250,158,7,Thursday,11,Festival,Yes,No
2025-11-20,P014,Toothpaste,Personal Care,16,90,94,5,Thursday,11,Festival,Yes,No
2025-11-20,P015,Instant Noodles,Food,24,35,223,7,Thursday,11,Festival,Yes,No
2025-11-21,P001,Rice 5kg,Grocery,52,450,252,6,Friday,11,Festival,Yes,No
2025-11-21,P002,Sugar 1kg,Grocery,49,55,449,10,Friday,11,Festival,Yes,No
2025-11-21,P003,Tea Pack,Beverages,22,120,323,9,Friday,11,Festival,Yes,No
2025-11-21,P004,Cooking Oil,Grocery,31,180,411,4,Friday,11,Festival,Yes,No
2025-11-21,P005,Biscuits,Snacks,16,20,287,6,Friday,11,Festival,Yes,No
2025-11-21,P006,Milk,Dairy,27,30,173,2,Friday,11,Festival,Yes,No
2025-11-21,P007,Shampoo,Personal Care,17,180,304,9,Friday,11,Festival,Yes,No
2025-11-21,P008,Soap,Personal Care,23,40,119,9,Friday,11,Festival,Yes,No
2025-11-21,P009,Cold Drink,Beverages,38,50,215,9,Friday,11,Festival,Yes,No
2025-11-21,P010,Chips,Snacks,26,25,471,3,Friday,11,Festival,Yes,No
2025-11-21,P011,Detergent,Household,34,220,371,4,Friday,11,Festival,Yes,No
2025-11-21,P012,Flour,Grocery,43,60,369,5,Friday,11,Festival,Yes,No
2025-11-21,P013,Coffee,Beverages,38,250,426,10,Friday,11,Festival,Yes,No
2025-11-21,P014,Toothpaste,Personal Care,23,90,437,4,Friday,11,Festival,Yes,No
2025-11-21,P015,Instant Noodles,Food,30,35,226,4,Friday,11,Festival,Yes,No
2025-11-22,P001,Rice 5kg,Grocery,32,450,474,4,Saturday,11,Festival,Yes,Yes
2025-11-22,P002,Sugar 1kg,Grocery,66,55,453,9,Saturday,11,Festival,Yes,Yes
2025-11-22,P003,Tea Pack,Beverages,22,120,130,6,Saturday,11,Festival,Yes,Yes
2025-11-22,P004,Cooking Oil,Grocery,64,180,401,6,Saturday,11,Festival,Yes,Yes
2025-11-22,P005,Biscuits,Snacks,43,20,413,5,Saturday,11,Festival,Yes,Yes
2025-11-22,P006,Milk,Dairy,36,30,221,10,Saturday,11,Festival,Yes,Yes
2025-11-22,P007,Shampoo,Personal Care,13,180,57,9,Saturday,11,Festival,Yes,Yes
2025-11-22,P008,Soap,Personal Care,23,40,157,8,Saturday,11,Festival,Yes,Yes
2025-11-22,P009,Cold Drink,Beverages,40,50,91,2,Saturday,11,Festival,Yes,Yes
2025-11-22,P010,Chips,Snacks,51,25,378,2,Saturday,11,Festival,Yes,Yes
2025-11-22,P011,Detergent,Household,37,220,303,5,Saturday,11,Festival,Yes,Yes
2025-11-22,P012,Flour,Grocery,54,60,197,6,Saturday,11,Festival,Yes,Yes
2025-11-22,P013,Coffee,Beverages,36,250,325,2,Saturday,11,Festival,Yes,Yes
2025-11-22,P014,Toothpaste,Personal Care,34,90,85,4,Saturday,11,Festival,Yes,Yes
2025-11-22,P015,Instant Noodles,Food,22,35,277,10,Saturday,11,Festival,Yes,Yes
2025-11-23,P001,Rice 5kg,Grocery,61,450,93,10,Sunday,11,Festival,Yes,Yes
2025-11-23,P002,Sugar 1kg,Grocery,29,55,415,8,Sunday,11,Festival,Yes,Yes
2025-11-23,P003,Tea Pack,Beverages,31,120,239,8,Sunday,11,Festival,Yes,Yes
2025-11-23,P004,Cooking Oil,Grocery,66,180,497,8,Sunday,11,Festival,Yes,Yes
2025-11-23,P005,Biscuits,Snacks,34,20,168,10,Sunday,11,Festival,Yes,Yes
2025-11-23,P006,Milk,Dairy,22,30,104,3,Sunday,11,Festival,Yes,Yes
2025-11-23,P007,Shampoo,Personal Care,37,180,488,2,Sunday,11,Festival,Yes,Yes
2025-11-23,P008,Soap,Personal Care,41,40,148,4,Sunday,11,Festival,Yes,Yes
2025-11-23,P009,Cold Drink,Beverages,31,50,367,4,Sunday,11,Festival,Yes,Yes
2025-11-23,P010,Chips,Snacks,31,25,111,10,Sunday,11,Festival,Yes,Yes
2025-11-23,P011,Detergent,Household,41,220,322,2,Sunday,11,Festival,Yes,Yes
2025-11-23,P012,Flour,Grocery,63,60,471,6,Sunday,11,Festival,Yes,Yes
2025-11-23,P013,Coffee,Beverages,25,250,146,4,Sunday,11,Festival,Yes,Yes
2025-11-23,P014,Toothpaste,Personal Care,43,90,310,6,Sunday,11,Festival,Yes,Yes
2025-11-23,P015,Instant Noodles,Food,14,35,423,4,Sunday,11,Festival,Yes,Yes
2025-11-24,P001,Rice 5kg,Grocery,27,450,130,5,Monday,11,Festival,Yes,No
2025-11-24,P002,Sugar 1kg,Grocery,20,55,114,8,Monday,11,Festival,Yes,No
2025-11-24,P003,Tea Pack,Beverages,25,120,209,3,Monday,11,Festival,Yes,No
2025-11-24,P004,Cooking Oil,Grocery,29,180,442,5,Monday,11,Festival,Yes,No
2025-11-24,P005,Biscuits,Snacks,27,20,335,6,Monday,11,Festival,Yes,No
2025-11-24,P006,Milk,Dairy,29,30,225,9,Monday,11,Festival,Yes,No
2025-11-24,P007,Shampoo,Personal Care,22,180,459,9,Monday,11,Festival,Yes,No
2025-11-24,P008,Soap,Personal Care,15,40,134,7,Monday,11,Festival,Yes,No
2025-11-24,P009,Cold Drink,Beverages,28,50,274,7,Monday,11,Festival,Yes,No
2025-11-24,P010,Chips,Snacks,20,25,226,4,Monday,11,Festival,Yes,No
2025-11-24,P011,Detergent,Household,9,220,271,2,Monday,11,Festival,Yes,No
2025-11-24,P012,Flour,Grocery,29,60,68,10,Monday,11,Festival,Yes,No
2025-11-24,P013,Coffee,Beverages,15,250,389,6,Monday,11,Festival,Yes,No
2025-11-24,P014,Toothpaste,Personal Care,33,90,377,2,Monday,11,Festival,Yes,No
2025-11-24,P015,Instant Noodles,Food,14,35,242,9,Monday,11,Festival,Yes,No
2025-11-25,P001,Rice 5kg,Grocery,20,450,275,3,Tuesday,11,Festival,Yes,No
2025-11-25,P002,Sugar 1kg,Grocery,39,55,205,6,Tuesday,11,Festival,Yes,No
2025-11-25,P003,Tea Pack,Beverages,29,120,126,6,Tuesday,11,Festival,Yes,No
2025-11-25,P004,Cooking Oil,Grocery,22,180,467,8,Tuesday,11,Festival,Yes,No
2025-11-25,P005,Biscuits,Snacks,22,20,376,8,Tuesday,11,Festival,Yes,No
2025-11-25,P006,Milk,Dairy,11,30,199,7,Tuesday,11,Festival,Yes,No
2025-11-25,P007,Shampoo,Personal Care,21,180,102,6,Tuesday,11,Festival,Yes,No
2025-11-25,P008,Soap,Personal Care,15,40,436,10,Tuesday,11,Festival,Yes,No
2025-11-25,P009,Cold Drink,Beverages,32,50,289,10,Tuesday,11,Festival,Yes,No
2025-11-25,P010,Chips,Snacks,28,25,183,5,Tuesday,11,Festival,Yes,No
2025-11-25,P011,Detergent,Household,20,220,218,8,Tuesday,11,Festival,Yes,No
2025-11-25,P012,Flour,Grocery,20,60,379,7,Tuesday,11,Festival,Yes,No
2025-11-25,P013,Coffee,Beverages,33,250,64,5,Tuesday,11,Festival,Yes,No
2025-11-25,P014,Toothpaste,Personal Care,12,90,310,4,Tuesday,11,Festival,Yes,No
2025-11-25,P015,Instant Noodles,Food,12,35,305,5,Tuesday,11,Festival,Yes,No
2025-11-26,P001,Rice 5kg,Grocery,50,450,133,8,Wednesday,11,Festival,Yes,No
2025-11-26,P002,Sugar 1kg,Grocery,31,55,234,8,Wednesday,11,Festival,Yes,No
2025-11-26,P003,Tea Pack,Beverages,13,120,463,2,Wednesday,11,Festival,Yes,No
2025-11-26,P004,Cooking Oil,Grocery,54,180,143,2,Wednesday,11,Festival,Yes,No
2025-11-26,P005,Biscuits,Snacks,35,20,311,4,Wednesday,11,Festival,Yes,No
2025-11-26,P006,Milk,Dairy,33,30,349,8,Wednesday,11,Festival,Yes,No
2025-11-26,P007,Shampoo,Personal Care,23,180,186,3,Wednesday,11,Festival,Yes,No
2025-11-26,P008,Soap,Personal Care,37,40,340,3,Wednesday,11,Festival,Yes,No
2025-11-26,P009,Cold Drink,Beverages,21,50,417,10,Wednesday,11,Festival,Yes,No
2025-11-26,P010,Chips,Snacks,18,25,446,7,Wednesday,11,Festival,Yes,No
2025-11-26,P011,Detergent,Household,12,220,477,5,Wednesday,11,Festival,Yes,No
2025-11-26,P012,Flour,Grocery,29,60,101,6,Wednesday,11,Festival,Yes,No
2025-11-26,P013,Coffee,Beverages,22,250,330,8,Wednesday,11,Festival,Yes,No
2025-11-26,P014,Toothpaste,Personal Care,20,90,244,8,Wednesday,11,Festival,Yes,No
2025-11-26,P015,Instant Noodles,Food,26,35,259,10,Wednesday,11,Festival,Yes,No
2025-11-27,P001,Rice 5kg,Grocery,30,450,251,9,Thursday,11,Festival,Yes,No
2025-11-27,P002,Sugar 1kg,Grocery,33,55,274,8,Thursday,11,Festival,Yes,No
2025-11-27,P003,Tea Pack,Beverages,16,120,172,3,Thursday,11,Festival,Yes,No
2025-11-27,P004,Cooking Oil,Grocery,38,180,334,7,Thursday,11,Festival,Yes,No
2025-11-27,P005,Biscuits,Snacks,27,20,79,2,Thursday,11,Festival,Yes,No
2025-11-27,P006,Milk,Dairy,19,30,282,4,Thursday,11,Festival,Yes,No
2025-11-27,P007,Shampoo,Personal Care,37,180,172,8,Thursday,11,Festival,Yes,No
2025-11-27,P008,Soap,Personal Care,24,40,443,9,Thursday,11,Festival,Yes,No
2025-11-27,P009,Cold Drink,Beverages,32,50,217,2,Thursday,11,Festival,Yes,No
2025-11-27,P010,Chips,Snacks,25,25,446,5,Thursday,11,Festival,Yes,No
2025-11-27,P011,Detergent,Household,28,220,284,8,Thursday,11,Festival,Yes,No
2025-11-27,P012,Flour,Grocery,49,60,488,8,Thursday,11,Festival,Yes,No
2025-11-27,P013,Coffee,Beverages,19,250,333,7,Thursday,11,Festival,Yes,No
2025-11-27,P014,Toothpaste,Personal Care,18,90,149,4,Thursday,11,Festival,Yes,No
2025-11-27,P015,Instant Noodles,Food,27,35,252,10,Thursday,11,Festival,Yes,No
2025-11-28,P001,Rice 5kg,Grocery,36,450,104,6,Friday,11,Festival,Yes,No
2025-11-28,P002,Sugar 1kg,Grocery,36,55,473,5,Friday,11,Festival,Yes,No
2025-11-28,P003,Tea Pack,Beverages,24,120,190,5,Friday,11,Festival,Yes,No
2025-11-28,P004,Cooking Oil,Grocery,24,180,413,9,Friday,11,Festival,Yes,No
2025-11-28,P005,Biscuits,Snacks,16,20,450,5,Friday,11,Festival,Yes,No
2025-11-28,P006,Milk,Dairy,23,30,368,2,Friday,11,Festival,Yes,No
2025-11-28,P007,Shampoo,Personal Care,30,180,198,2,Friday,11,Festival,Yes,No
2025-11-28,P008,Soap,Personal Care,33,40,425,9,Friday,11,Festival,Yes,No
2025-11-28,P009,Cold Drink,Beverages,22,50,431,5,Friday,11,Festival,Yes,No
2025-11-28,P010,Chips,Snacks,15,25,319,4,Friday,11,Festival,Yes,No
2025-11-28,P011,Detergent,Household,20,220,183,6,Friday,11,Festival,Yes,No
2025-11-28,P012,Flour,Grocery,40,60,386,3,Friday,11,Festival,Yes,No
2025-11-28,P013,Coffee,Beverages,25,250,180,4,Friday,11,Festival,Yes,No
2025-11-28,P014,Toothpaste,Personal Care,18,90,483,3,Friday,11,Festival,Yes,No
2025-11-28,P015,Instant Noodles,Food,20,35,451,7,Friday,11,Festival,Yes,No
2025-11-29,P001,Rice 5kg,Grocery,69,450,458,2,Saturday,11,Festival,Yes,Yes
2025-11-29,P002,Sugar 1kg,Grocery,21,55,56,2,Saturday,11,Festival,Yes,Yes
2025-11-29,P003,Tea Pack,Beverages,31,120,182,10,Saturday,11,Festival,Yes,Yes
2025-11-29,P004,Cooking Oil,Grocery,44,180,447,8,Saturday,11,Festival,Yes,Yes
2025-11-29,P005,Biscuits,Snacks,46,20,371,9,Saturday,11,Festival,Yes,Yes
2025-11-29,P006,Milk,Dairy,46,30,290,8,Saturday,11,Festival,Yes,Yes
2025-11-29,P007,Shampoo,Personal Care,34,180,465,3,Saturday,11,Festival,Yes,Yes
2025-11-29,P008,Soap,Personal Care,25,40,398,10,Saturday,11,Festival,Yes,Yes
2025-11-29,P009,Cold Drink,Beverages,16,50,186,7,Saturday,11,Festival,Yes,Yes
2025-11-29,P010,Chips,Snacks,48,25,336,6,Saturday,11,Festival,Yes,Yes
2025-11-29,P011,Detergent,Household,29,220,365,5,Saturday,11,Festival,Yes,Yes
2025-11-29,P012,Flour,Grocery,41,60,268,8,Saturday,11,Festival,Yes,Yes
2025-11-29,P013,Coffee,Beverages,46,250,471,4,Saturday,11,Festival,Yes,Yes
2025-11-29,P014,Toothpaste,Personal Care,31,90,251,9,Saturday,11,Festival,Yes,Yes
2025-11-29,P015,Instant Noodles,Food,22,35,149,2,Saturday,11,Festival,Yes,Yes
2025-11-30,P001,Rice 5kg,Grocery,65,450,75,5,Sunday,11,Festival,Yes,Yes
2025-11-30,P002,Sugar 1kg,Grocery,41,55,59,9,Sunday,11,Festival,Yes,Yes
2025-11-30,P003,Tea Pack,Beverages,21,120,462,4,Sunday,11,Festival,Yes,Yes
2025-11-30,P004,Cooking Oil,Grocery,69,180,67,5,Sunday,11,Festival,Yes,Yes
2025-11-30,P005,Biscuits,Snacks,59,20,63,2,Sunday,11,Festival,Yes,Yes
2025-11-30,P006,Milk,Dairy,22,30,481,9,Sunday,11,Festival,Yes,Yes
2025-11-30,P007,Shampoo,Personal Care,30,180,58,6,Sunday,11,Festival,Yes,Yes
2025-11-30,P008,Soap,Personal Care,22,40,159,5,Sunday,11,Festival,Yes,Yes
2025-11-30,P009,Cold Drink,Beverages,32,50,451,6,Sunday,11,Festival,Yes,Yes
2025-11-30,P010,Chips,Snacks,58,25,484,9,Sunday,11,Festival,Yes,Yes
2025-11-30,P011,Detergent,Household,20,220,462,3,Sunday,11,Festival,Yes,Yes
2025-11-30,P012,Flour,Grocery,59,60,62,7,Sunday,11,Festival,Yes,Yes
2025-11-30,P013,Coffee,Beverages,41,250,267,9,Sunday,11,Festival,Yes,Yes
2025-11-30,P014,Toothpaste,Personal Care,17,90,227,2,Sunday,11,Festival,Yes,Yes
2025-11-30,P015,Instant Noodles,Food,15,35,317,10,Sunday,11,Festival,Yes,Yes
2025-12-01,P001,Rice 5kg,Grocery,12,450,392,3,Monday,12,Winter,No,No
2025-12-01,P002,Sugar 1kg,Grocery,19,55,229,8,Monday,12,Winter,No,No
2025-12-01,P003,Tea Pack,Beverages,14,120,176,5,Monday,12,Winter,No,No
2025-12-01,P004,Cooking Oil,Grocery,15,180,290,4,Monday,12,Winter,No,No
2025-12-01,P005,Biscuits,Snacks,15,20,266,4,Monday,12,Winter,No,No
2025-12-01,P006,Milk,Dairy,12,30,155,6,Monday,12,Winter,No,No
2025-12-01,P007,Shampoo,Personal Care,10,180,111,4,Monday,12,Winter,No,No
2025-12-01,P008,Soap,Personal Care,22,40,81,4,Monday,12,Winter,No,No
2025-12-01,P009,Cold Drink,Beverages,19,50,274,9,Monday,12,Winter,No,No
2025-12-01,P010,Chips,Snacks,14,25,315,9,Monday,12,Winter,No,No
2025-12-01,P011,Detergent,Household,12,220,270,9,Monday,12,Winter,No,No
2025-12-01,P012,Flour,Grocery,8,60,202,5,Monday,12,Winter,No,No
2025-12-01,P013,Coffee,Beverages,28,250,234,10,Monday,12,Winter,No,No
2025-12-01,P014,Toothpaste,Personal Care,10,90,73,6,Monday,12,Winter,No,No
2025-12-01,P015,Instant Noodles,Food,13,35,336,7,Monday,12,Winter,No,No
2025-12-02,P001,Rice 5kg,Grocery,15,450,77,5,Tuesday,12,Winter,No,No
2025-12-02,P002,Sugar 1kg,Grocery,9,55,327,6,Tuesday,12,Winter,No,No
2025-12-02,P003,Tea Pack,Beverages,34,120,129,2,Tuesday,12,Winter,No,No
2025-12-02,P004,Cooking Oil,Grocery,16,180,300,4,Tuesday,12,Winter,No,No
2025-12-02,P005,Biscuits,Snacks,23,20,118,3,Tuesday,12,Winter,No,No
2025-12-02,P006,Milk,Dairy,23,30,362,10,Tuesday,12,Winter,No,No
2025-12-02,P007,Shampoo,Personal Care,14,180,391,5,Tuesday,12,Winter,No,No
2025-12-02,P008,Soap,Personal Care,13,40,77,9,Tuesday,12,Winter,No,No
2025-12-02,P009,Cold Drink,Beverages,26,50,63,10,Tuesday,12,Winter,No,No
2025-12-02,P010,Chips,Snacks,7,25,458,2,Tuesday,12,Winter,No,No
2025-12-02,P011,Detergent,Household,14,220,238,8,Tuesday,12,Winter,No,No
2025-12-02,P012,Flour,Grocery,13,60,114,6,Tuesday,12,Winter,No,No
2025-12-02,P013,Coffee,Beverages,28,250,332,5,Tuesday,12,Winter,No,No
2025-12-02,P014,Toothpaste,Personal Care,7,90,98,3,Tuesday,12,Winter,No,No
2025-12-02,P015,Instant Noodles,Food,11,35,307,8,Tuesday,12,Winter,No,No
2025-12-03,P001,Rice 5kg,Grocery,16,450,364,9,Wednesday,12,Winter,No,No
2025-12-03,P002,Sugar 1kg,Grocery,17,55,487,10,Wednesday,12,Winter,No,No
2025-12-03,P003,Tea Pack,Beverages,37,120,306,7,Wednesday,12,Winter,No,No
2025-12-03,P004,Cooking Oil,Grocery,24,180,319,5,Wednesday,12,Winter,No,No
2025-12-03,P005,Biscuits,Snacks,20,20,108,7,Wednesday,12,Winter,No,No
2025-12-03,P006,Milk,Dairy,14,30,115,8,Wednesday,12,Winter,No,No
2025-12-03,P007,Shampoo,Personal Care,12,180,131,9,Wednesday,12,Winter,No,No
2025-12-03,P008,Soap,Personal Care,16,40,243,7,Wednesday,12,Winter,No,No
2025-12-03,P009,Cold Drink,Beverages,22,50,166,5,Wednesday,12,Winter,No,No
2025-12-03,P010,Chips,Snacks,25,25,495,2,Wednesday,12,Winter,No,No
2025-12-03,P011,Detergent,Household,17,220,167,9,Wednesday,12,Winter,No,No
2025-12-03,P012,Flour,Grocery,26,60,317,9,Wednesday,12,Winter,No,No
2025-12-03,P013,Coffee,Beverages,11,250,156,8,Wednesday,12,Winter,No,No
2025-12-03,P014,Toothpaste,Personal Care,18,90,195,2,Wednesday,12,Winter,No,No
2025-12-03,P015,Instant Noodles,Food,22,35,484,3,Wednesday,12,Winter,No,No
2025-12-04,P001,Rice 5kg,Grocery,19,450,110,3,Thursday,12,Winter,No,No
2025-12-04,P002,Sugar 1kg,Grocery,11,55,123,9,Thursday,12,Winter,No,No
2025-12-04,P003,Tea Pack,Beverages,24,120,125,8,Thursday,12,Winter,No,No
2025-12-04,P004,Cooking Oil,Grocery,17,180,114,8,Thursday,12,Winter,No,No
2025-12-04,P005,Biscuits,Snacks,14,20,458,10,Thursday,12,Winter,No,No
2025-12-04,P006,Milk,Dairy,20,30,457,7,Thursday,12,Winter,No,No
2025-12-04,P007,Shampoo,Personal Care,25,180,172,3,Thursday,12,Winter,No,No
2025-12-04,P008,Soap,Personal Care,11,40,181,7,Thursday,12,Winter,No,No
2025-12-04,P009,Cold Drink,Beverages,9,50,184,8,Thursday,12,Winter,No,No
2025-12-04,P010,Chips,Snacks,20,25,253,2,Thursday,12,Winter,No,No
2025-12-04,P011,Detergent,Household,20,220,177,6,Thursday,12,Winter,No,No
2025-12-04,P012,Flour,Grocery,17,60,121,5,Thursday,12,Winter,No,No
2025-12-04,P013,Coffee,Beverages,23,250,269,7,Thursday,12,Winter,No,No
2025-12-04,P014,Toothpaste,Personal Care,6,90,473,4,Thursday,12,Winter,No,No
2025-12-04,P015,Instant Noodles,Food,10,35,58,7,Thursday,12,Winter,No,No
2025-12-05,P001,Rice 5kg,Grocery,25,450,362,8,Friday,12,Winter,No,No
2025-12-05,P002,Sugar 1kg,Grocery,10,55,296,5,Friday,12,Winter,No,No
2025-12-05,P003,Tea Pack,Beverages,22,120,131,6,Friday,12,Winter,No,No
2025-12-05,P004,Cooking Oil,Grocery,13,180,474,9,Friday,12,Winter,No,No
2025-12-05,P005,Biscuits,Snacks,10,20,477,10,Friday,12,Winter,No,No
2025-12-05,P006,Milk,Dairy,12,30,172,4,Friday,12,Winter,No,No
2025-12-05,P007,Shampoo,Personal Care,22,180,71,9,Friday,12,Winter,No,No
2025-12-05,P008,Soap,Personal Care,16,40,245,3,Friday,12,Winter,No,No
2025-12-05,P009,Cold Drink,Beverages,17,50,364,6,Friday,12,Winter,No,No
2025-12-05,P010,Chips,Snacks,16,25,201,9,Friday,12,Winter,No,No
2025-12-05,P011,Detergent,Household,19,220,473,3,Friday,12,Winter,No,No
2025-12-05,P012,Flour,Grocery,21,60,472,4,Friday,12,Winter,No,No
2025-12-05,P013,Coffee,Beverages,26,250,271,3,Friday,12,Winter,No,No
2025-12-05,P014,Toothpaste,Personal Care,9,90,182,8,Friday,12,Winter,No,No
2025-12-05,P015,Instant Noodles,Food,10,35,66,10,Friday,12,Winter,No,No
2025-12-06,P001,Rice 5kg,Grocery,20,450,154,5,Saturday,12,Winter,No,Yes
2025-12-06,P002,Sugar 1kg,Grocery,33,55,400,9,Saturday,12,Winter,No,Yes
2025-12-06,P003,Tea Pack,Beverages,44,120,307,10,Saturday,12,Winter,No,Yes
2025-12-06,P004,Cooking Oil,Grocery,20,180,144,6,Saturday,12,Winter,No,Yes
2025-12-06,P005,Biscuits,Snacks,39,20,234,8,Saturday,12,Winter,No,Yes
2025-12-06,P006,Milk,Dairy,21,30,421,5,Saturday,12,Winter,No,Yes
2025-12-06,P007,Shampoo,Personal Care,19,180,292,3,Saturday,12,Winter,No,Yes
2025-12-06,P008,Soap,Personal Care,16,40,405,9,Saturday,12,Winter,No,Yes
2025-12-06,P009,Cold Drink,Beverages,28,50,357,8,Saturday,12,Winter,No,Yes
2025-12-06,P010,Chips,Snacks,30,25,440,4,Saturday,12,Winter,No,Yes
2025-12-06,P011,Detergent,Household,30,220,121,8,Saturday,12,Winter,No,Yes
2025-12-06,P012,Flour,Grocery,31,60,493,4,Saturday,12,Winter,No,Yes
2025-12-06,P013,Coffee,Beverages,44,250,236,9,Saturday,12,Winter,No,Yes
2025-12-06,P014,Toothpaste,Personal Care,11,90,196,10,Saturday,12,Winter,No,Yes
2025-12-06,P015,Instant Noodles,Food,15,35,307,4,Saturday,12,Winter,No,Yes
2025-12-07,P001,Rice 5kg,Grocery,24,450,471,8,Sunday,12,Winter,No,Yes
2025-12-07,P002,Sugar 1kg,Grocery,19,55,453,3,Sunday,12,Winter,No,Yes
2025-12-07,P003,Tea Pack,Beverages,17,120,155,6,Sunday,12,Winter,No,Yes
2025-12-07,P004,Cooking Oil,Grocery,29,180,398,5,Sunday,12,Winter,No,Yes
2025-12-07,P005,Biscuits,Snacks,26,20,392,4,Sunday,12,Winter,No,Yes
2025-12-07,P006,Milk,Dairy,23,30,94,10,Sunday,12,Winter,No,Yes
2025-12-07,P007,Shampoo,Personal Care,15,180,495,3,Sunday,12,Winter,No,Yes
2025-12-07,P008,Soap,Personal Care,15,40,238,10,Sunday,12,Winter,No,Yes
2025-12-07,P009,Cold Drink,Beverages,26,50,346,6,Sunday,12,Winter,No,Yes
2025-12-07,P010,Chips,Snacks,39,25,188,7,Sunday,12,Winter,No,Yes
2025-12-07,P011,Detergent,Household,12,220,272,8,Sunday,12,Winter,No,Yes
2025-12-07,P012,Flour,Grocery,30,60,431,5,Sunday,12,Winter,No,Yes
2025-12-07,P013,Coffee,Beverages,31,250,394,5,Sunday,12,Winter,No,Yes
2025-12-07,P014,Toothpaste,Personal Care,11,90,115,2,Sunday,12,Winter,No,Yes
2025-12-07,P015,Instant Noodles,Food,20,35,368,5,Sunday,12,Winter,No,Yes
2025-12-08,P001,Rice 5kg,Grocery,10,450,481,5,Monday,12,Winter,No,No
2025-12-08,P002,Sugar 1kg,Grocery,16,55,425,9,Monday,12,Winter,No,No
2025-12-08,P003,Tea Pack,Beverages,35,120,95,3,Monday,12,Winter,No,No
2025-12-08,P004,Cooking Oil,Grocery,21,180,136,5,Monday,12,Winter,No,No
2025-12-08,P005,Biscuits,Snacks,27,20,440,8,Monday,12,Winter,No,No
2025-12-08,P006,Milk,Dairy,19,30,366,2,Monday,12,Winter,No,No
2025-12-08,P007,Shampoo,Personal Care,17,180,215,7,Monday,12,Winter,No,No
2025-12-08,P008,Soap,Personal Care,25,40,392,6,Monday,12,Winter,No,No
2025-12-08,P009,Cold Drink,Beverages,14,50,493,6,Monday,12,Winter,No,No
2025-12-08,P010,Chips,Snacks,13,25,492,10,Monday,12,Winter,No,No
2025-12-08,P011,Detergent,Household,25,220,117,4,Monday,12,Winter,No,No
2025-12-08,P012,Flour,Grocery,15,60,344,2,Monday,12,Winter,No,No
2025-12-08,P013,Coffee,Beverages,18,250,174,6,Monday,12,Winter,No,No
2025-12-08,P014,Toothpaste,Personal Care,23,90,344,10,Monday,12,Winter,No,No
2025-12-08,P015,Instant Noodles,Food,23,35,77,8,Monday,12,Winter,No,No
